હોય,1.0
થાય,1.0
રૂા,1.0
કોઈ,1.0
સ્વ,1.0
એમ,1.0
ગઈ,1.0
ફિલ્મ,1.0
કાય,1.0
લઈ,1.0
જેમ,1.0
ઓફ,1.0
રૂર,1.0
ગઇ,1.0
લઇ,1.0
બઈ,1.0
ઠળ,1.0
કોટ,1.0
થિક,1.0
જ્ય,1.0
ફથી,1.0
ખલ,1.0
જ્યાં,1.0
એન્ડ,1.0
કેસ,1.0
નં,1.0
ટીમ,1.0
હોત,1.0
બઇ,1.0
આર,1.0
રન,1.0
ટેસ્ટ,1.0
જોઈ,1.0
જઈ,1.0
હૈ,1.0
ક્યાં,1.0
ફળ,1.0
ડૉ,1.0
મેચ,1.0
ઉચ્ચ,1.0
હોઈ,1.0
યન્સ,1.0
ફે,1.0
ણાય,1.0
એન,1.0
શેપ,1.0
બોમ્બ,1.0
ક્ષોભ,1.0
માંગ,1.0
જઇ,1.0
રાહ,1.0
કોલેજ,1.0
ખાન,1.0
ગેસ,1.0
બિત,1.0
તિજ,1.0
ધે,1.0
કઈ,1.0
શિણ,1.0
સ્ટીલ,1.0
યુક્ત,1.0
કાર્ડ,1.0
વિલ,1.0
ફાર,1.0
ક્ષાર,1.0
લાંક,1.0
કિ,1.0
હુલ,1.0
યાલ,1.0
કાજ,1.0
લોન,1.0
બેન્ક,1.0
ગસ,1.0
ચીફ,1.0
પુન,1.0
અ,1.0
મા,1.0
કોર્ડ,1.0
રીમ,1.0
વિસ,1.0
ઈન્ડ,1.0
ખુદ,1.0
કાદ,1.0
રેન,1.0
આઇ,1.0
ઑફ,1.0
ફિક,1.0
ગ્યું,1.0
ણ્યા,1.0
આઈ,1.0
બેન,1.0
સ્ટોક,1.0
સ્કૂલ,1.0
લૂંટ,1.0
ઈંચ,1.0
માંડ,1.0
પીએ,1.0
ડીઓ,1.0
એચ,1.0
હાન,1.0
ચેક,1.0
પોસ્ટ,1.0
ફિસ,1.0
સણી,1.0
સેટ,1.0
પીલ,1.0
દુર,1.0
ળી,1.0
ઇંચ,1.0
હા,1.0
કઇ,1.0
કોર્સ,1.0
નિલ,1.0
રોક્ત,1.0
યાર,1.0
હોમ,1.0
રુદ્ધ,1.0
ફક,1.0
રૂખ,1.0
ઇલ,1.0
ગ્રુપ,1.0
જુઓ,1.0
ઠે,1.0
કપ,1.0
જેશ,1.0
જાવ,1.0
દીઠ,1.0
ઠોડ,1.0
રિલ,1.0
સીલ,1.0
જુર,1.0
ન્યુઝ,1.0
હાર,1.0
કિટ,1.0
બિલ,1.0
હોઠ,1.0
ચાર્જ,1.0
ળેલ,1.0
ચલ,1.0
ખુબ,1.0
ફોર,1.0
હોજ,1.0
હિં,1.0
સબ,1.0
પ્રા,1.0
વોર્ડ,1.0
વાલ,1.0
હોલ,1.0
ઉસ,1.0
ફાસ્ટ,1.0
રૂમ,1.0
ન્યુ,1.0
એફ,1.0
પુર,1.0
શિ,1.0
રીશ,1.0
હેશ,1.0
ફતે,1.0
નેસ,1.0
શેખ,1.0
બાળ,1.0
યુદ્ધ,1.0
જૂન,1.0
અમ,1.0
ટૂંક,1.0
લંબ,1.0
ઔર,1.0
ખોળ,1.0
લી,1.0
જોક,1.0
તુ,1.0
ચિવ,1.0
હેત,1.0
ડાન્સ,1.0
ઇન્ડ,1.0
ફામ,1.0
નોટ,1.0
ગં,1.0
સ્ટેન્ડ,1.0
રોશ,1.0
તિા,1.0
વક,1.0
દય,1.0
ગસ્ટ,1.0
શીન,1.0
તાંય,1.0
હૂંફ,1.0
સ્ટેમ્પ,1.0
લેબ,1.0
કેપ,1.0
પ્રદ,1.0
સાડ,1.0
ળાવ,1.0
મણ,1.0
શખ્સ,1.0
લીઝ,1.0
સેક્સ,1.0
દુલ,1.0
ગુમ,1.0
દિન,1.0
ચાગ,1.0
રિમ,1.0
હું,1.0
વ્યાસ,1.0
ઝોન,1.0
ટીસ,1.0
નેશ,1.0
શોર્ટ,1.0
એક્ટ,1.0
ઇક,1.0
એર,1.0
બિન,1.0
ટાદ,1.0
સન્સ,1.0
સીન,1.0
ગોલ્ડ,1.0
લડ,1.0
કું,1.0
સક,1.0
ટિશ,1.0
વંત,1.0
બોંબ,1.0
ડીંગ,1.0
મત,1.0
નીશ,1.0
સાબ,1.0
રેડ,1.0
ચાલ,1.0
હિમ,1.0
જિ,1.0
થુન,1.0
કીદ,1.0
સીટ,1.0
લીપ,1.0
ધ્યે,1.0
ટિસ,1.0
પે,1.0
દોર,1.0
મુળ,1.0
જીપ,1.0
કેજ,1.0
જે,1.0
ઓન,1.0
ઉન,1.0
સજ્જ,1.0
મિર,1.0
બુત,1.0
ગુજ,1.0
ના,1.0
છુ,1.0
સૂલ,1.0
જુન,1.0
પ્રેસ,1.0
ડેમ,1.0
કોલ,1.0
માફ,1.0
સેક્શ,1.0
બલ,1.0
ફૂડ,1.0
ઇન,1.0
ટર્સ,1.0
શ્મી,1.0
ઉન્ડ,1.0
વિડ,1.0
એજ,1.0
ડિટ,1.0
ઝડ,1.0
સેશન્સ,1.0
ઠિત,1.0
કેત,1.0
ઝી,1.0
સીંગ,1.0
કેશ,1.0
યં,1.0
ટેટ,1.0
ટ્રીઝ,1.0
મદ,1.0
ધ્ર,1.0
દીય,1.0
જાઇ,1.0
વિંદ,1.0
દઈ,1.0
લુંડ,1.0
કાં,1.0
ડલ,1.0
ગાંધીને,1.0
જીઓ,1.0
ફોન,1.0
ઓલ,1.0
મેષ,1.0
હિત,1.0
દસ્ત,1.0
હિટ,1.0
હાંફ,1.0
જા,1.0
હિંદ,1.0
હાશ,1.0
ફીટ,1.0
સૈફ,1.0
હે,1.0
લત,1.0
ઓર,1.0
સુમ,1.0
હમ,1.0
ગે,1.0
હેડ,1.0
મીલ,1.0
સેલ,1.0
માન્ડ,1.0
સ્કુલ,1.0
વ્યુઝ,1.0
પોર્ટ,1.0
હોન,1.0
સુફ,1.0
નોજ,1.0
એલ,1.0
થાત્,1.0
ફાઇ,1.0
વાગ,1.0
ધાઇ,1.0
લાય,1.0
વાં,1.0
નુ,1.0
બાય,1.0
બેગ,1.0
છે,1.0
લોર,1.0
લક,1.0
દીશ,1.0
ખાઈ,1.0
તેં,1.0
સેકન્ડ,1.0
સાસ,1.0
હીશ,1.0
હાલ,1.0
ગણે,1.0
કર્ડ,1.0
ણૂક,1.0
યાંક,1.0
વિણ,1.0
સિંઘ,1.0
ટલ,1.0
રૂટ,1.0
મુ,1.0
નિટ,1.0
ડેક્શ,1.0
નિ,1.0
ઈમ,1.0
લાન,1.0
અધિક,1.0
લેન્ડ,1.0
ટીવ,1.0
દાં,1.0
ફ્રી,1.0
યબ,1.0
નાં,1.0
બાન,1.0
ઠપ્પ,1.0
રલ,1.0
ઠાર,1.0
ચાય,1.0
ઈન,1.0
હાથ,1.0
થો,1.0
ટાં,1.0
લેટ,1.0
ફીક,1.0
રાં,1.0
નેટ,1.0
વર્ક,1.0
ફુટ,1.0
કેમ્પ,1.0
ણુંક,1.0
ળવ્યું,1.0
શિત,1.0
વંજ,1.0
માર્ક,1.0
